@relation staticBodyGestures

@attribute HandLeft_X real 
@attribute HandLeft_Y real 
@attribute HandLeft_Z real 
@attribute WristLeft_X real 
@attribute WristLeft_Y real 
@attribute WristLeft_Z real 
@attribute ElbowLeft_X real 
@attribute ElbowLeft_Y real 
@attribute ElbowLeft_Z real 
@attribute ElbowRight_X real 
@attribute ElbowRight_Y real 
@attribute ElbowRight_Z real 
@attribute WristRight_X real 
@attribute WristRight_Y real 
@attribute WristRight_Z real 
@attribute HandRight_X real 
@attribute HandRight_Y real 
@attribute HandRight_Z real 
@attribute gesture {@Left_Hand_Up, @Left_Hand_To_The_Left, @Left_Hand_To_The_Right, @Right_Hand_Up, @Right_Hand_To_The_Left, @Right_Hand_To_The_Right, @Both_Hands_Up, @Both_Hands_Down} 

@data 
-5959, 4055, -19040, -6747, 2902, -18120, -7835, 586, -11400, 4385, -7993, -154, 2196, -15111, -3216, 637, -17324, -4716, 
-5968, 4082, -19067, -6762, 2924, -18136, -7847, 596, -11410, 4382, -8114, -200, 2196, -15118, -3216, 631, -17332, -4718, 
-5936, 4099, -19058, -6744, 2924, -18118, -7832, 596, -11402, 4363, -8161, -218, 2204, -15106, -3213, 1012, -17002, -4511, 
-5944, 4117, -19074, -6756, 2940, -18129, -7836, 599, -11410, 4435, -6714, 324, 2207, -15097, -3205, 824, -17138, -4584, 
-5974, 4157, -19136, -6793, 2970, -18178, -7871, 610, -11437, 4402, -7011, 226, 2204, -15128, -3212, 687, -17295, -4680, 
-5976, 4164, -19146, -6796, 2969, -18169, -7913, 607, -11430, 4381, -7227, 154, 2202, -15129, -3212, 696, -17270, -4668, 
-5979, 4175, -19163, -6799, 2976, -18177, -7935, 611, -11434, 4374, -7315, 124, 2216, -15131, -3204, 776, -17169, -4607, 
-5970, 4178, -19149, -6788, 2980, -18160, -7942, 604, -11428, 4412, -6817, 302, 2225, -15113, -3197, 686, -17273, -4664, 
-5896, 4147, -19070, -6715, 2952, -18096, -7882, 582, -11398, 4364, -7208, 147, 3583, -13680, -2260, 1965, -15916, -3660, 
-5873, 4123, -19040, -6688, 2931, -18076, -7860, 568, -11388, 4348, -7315, 97, 2261, -14998, -3102, 714, -17197, -4621, 
-5882, 4128, -19059, -6701, 2930, -18069, -7911, 556, -11383, 4404, -6842, 273, 2258, -15007, -3111, 712, -17211, -4629, 
-5864, 4108, -19041, -6680, 2909, -18052, -7897, 544, -11373, 4305, -7846, -69, 2270, -15007, -3115, 724, -17209, -4629, 
-5890, 4122, -19083, -6710, 2920, -18091, -7908, 542, -11396, 4440, -6714, 352, 3539, -13143, -2161, 2018, -15464, -3531, 
-5902, 4142, -19093, -6722, 2940, -18101, -7919, 554, -11402, 4354, -7225, 152, 2282, -15119, -3173, 674, -17291, -4685, 
-5895, 4171, -19100, -6726, 2959, -18099, -7915, 563, -11403, 4288, -7905, -106, 2281, -15100, -3173, 674, -17275, -4681, 
-5864, 4146, -19057, -6693, 2942, -18067, -7890, 548, -11389, 4381, -6885, 262, 2280, -15065, -3168, 688, -17243, -4673, 
-5853, 4138, -19055, -6683, 2936, -18070, -7878, 542, -11391, 4374, -7224, 132, 2283, -15060, -3169, 695, -17241, -4672, 
-5863, 4164, -19087, -6702, 2961, -18097, -7889, 549, -11409, 4444, -6721, 314, 3712, -13196, -2135, 2244, -15542, -3516, 
-5870, 4183, -19107, -6710, 2987, -18121, -7882, 555, -11429, 4434, -6689, 330, 3685, -13161, -2150, 2162, -15477, -3528, 
-5849, 4169, -19091, -6691, 2979, -18114, -7849, 543, -11429, 4320, -7847, -109, 3553, -14336, -2504, 2015, -16642, -3877, 
-5828, 4162, -19077, -6674, 2968, -18098, -7833, 535, -11421, 4513, -6787, 318, 3673, -13225, -2183, 2133, -15526, -3551, 
-5793, 4143, -19031, -6634, 2957, -18066, -7800, 527, -11406, 4523, -6830, 301, 3673, -13251, -2196, 2131, -15544, -3559, 
-5822, 4172, -19083, -6670, 2987, -18123, -7803, 540, -11440, 4446, -7176, 167, 2367, -15063, -3159, 747, -17217, -4668, 
-5815, 4175, -19078, -6665, 2998, -18129, -7782, 542, -11447, 4442, -7236, 140, 3565, -13666, -2386, 2072, -16006, -3739, 
-5774, 4155, -19033, -6622, 2988, -18092, -7750, 535, -11430, 4356, -7946, -141, 3519, -14400, -2553, 1997, -16705, -3917, 
-5741, 4149, -19017, -6605, 2979, -18076, -7738, 533, -11421, 4447, -7318, 148, 3608, -13734, -2361, 2077, -16031, -3720, 
-5732, 4162, -19021, -6588, 3000, -18085, -7732, 546, -11428, 4495, -6868, 303, 3675, -13291, -2213, 2200, -15617, -3587, 
-5704, 4177, -18982, -6549, 3025, -18057, -7712, 562, -11417, 4498, -6833, 307, 3681, -13249, -2201, 2237, -15575, -3600, 
-5690, 4180, -18962, -6539, 3027, -18045, -7700, 564, -11412, 4489, -6690, 344, 3691, -13104, -2158, 2234, -15419, -3557, 
-5641, 4213, -18956, -6523, 3038, -18034, -7683, 571, -11408, 4508, -6687, 359, 3686, -13088, -2155, 2242, -15416, -3536, 
-5632, 4212, -18952, -6515, 3041, -18042, -7674, 575, -11413, 4526, -6699, 371, 3695, -13097, -2156, 2161, -15378, -3518, 
-5618, 4217, -18909, -6492, 3053, -18017, -7652, 593, -11399, 4497, -6692, 245, 3751, -13124, -2173, 2287, -15446, -3533, 
-5621, 4209, -18901, -6490, 3050, -18022, -7651, 588, -11402, 4519, -6750, 217, 3734, -13184, -2185, 2258, -15479, -3580, 
-5618, 4205, -18906, -6489, 3049, -18033, -7649, 588, -11408, 4539, -6707, 254, 3734, -13135, -2170, 2251, -15425, -3569, 
-5621, 4199, -18904, -6487, 3043, -18035, -7654, 583, -11409, 4545, -6714, 274, 3731, -13138, -2169, 3677, -15311, -2813, 
-5640, 4171, -18894, -6490, 3032, -18050, -7657, 584, -11412, 4562, -6735, 227, 3714, -13178, -2162, 2247, -15466, -3583, 
-5671, 4129, -18909, -6510, 3004, -18090, -7676, 571, -11430, 4531, -7007, 143, 3689, -13469, -2240, 2134, -15738, -3608, 
-5747, 4156, -18999, -6587, 3034, -18181, -7736, 586, -11477, 4439, -7843, -134, 2337, -14963, -3144, 768, -17166, -4639, 
-5848, 4221, -19145, -6699, 3090, -18310, -7821, 609, -11550, 4495, -8115, -268, 2274, -15036, -3158, 722, -17277, -4666, 
-5888, 4240, -19161, -6729, 3115, -18330, -7844, 623, -11563, 4491, -8133, -275, 2260, -15023, -3148, 705, -17265, -4662, 
-5845, 4175, -19076, -6671, 3062, -18268, -7807, 599, -11528, 4457, -6773, 242, 3542, -13274, -2241, 2019, -15619, -3591, 
-5829, 4150, -19039, -6648, 3042, -18242, -7797, 590, -11513, 4483, -6730, 285, 3574, -13216, -2211, 2046, -15551, -3560, 
-5886, 4166, -19112, -6712, 3056, -18312, -7843, 593, -11550, 4559, -6741, 318, 3718, -13282, -2132, 2063, -15519, -3527, 
-5823, 4110, -18999, -6634, 3012, -18223, -7789, 573, -11502, 4414, -7801, -124, 2392, -14952, -3107, 749, -17122, -4582, 
-5818, 4097, -18994, -6629, 3000, -18219, -7790, 563, -11499, 4422, -6826, 232, 3627, -13321, -2240, 2079, -15644, -3577, 
-5844, 4103, -19034, -6656, 3002, -18254, -7811, 563, -11517, 4423, -7898, -215, 2303, -14904, -3065, 877, -17110, -4591, 
-5827, 4077, -18992, -6636, 2981, -18221, -7795, 551, -11499, 4373, -8036, -247, 2304, -14902, -3064, 800, -17126, -4604, 
-5827, 4054, -18998, -6637, 2955, -18229, -7792, 539, -11501, 4371, -8130, -281, 2306, -14930, -3069, 777, -17144, -4599, 
-5815, 4037, -18972, -6621, 2945, -18210, -7780, 534, -11490, 4358, -8182, -293, 2309, -14923, -3068, 1012, -17012, -4513, 
-5856, 4056, -19043, -6669, 2955, -18260, -7820, 535, -11515, 4356, -8217, -296, 2304, -14971, -3081, 784, -17203, -4611, 
-5849, 4044, -19038, -6662, 2941, -18250, -7813, 528, -11507, 4353, -8227, -301, 2306, -14972, -3087, 761, -17194, -4603, 
-5846, 4039, -19035, -6658, 2936, -18247, -7802, 524, -11506, 4357, -8228, -299, 2301, -14980, -3097, 1009, -16870, -4433, 
-5843, 4033, -19042, -6658, 2927, -18249, -7799, 521, -11505, 4359, -8238, -302, 2299, -14992, -3105, 818, -17069, -4551, 
-5818, 4032, -19009, -6635, 2928, -18212, -7784, 519, -11486, 4373, -8243, -308, 2312, -14962, -3095, 990, -16875, -4429, 
-5851, 4067, -19110, -6691, 2940, -18281, -7820, 526, -11519, 4376, -8286, -321, 2311, -15022, -3111, 742, -17225, -4613, 
-5829, 4074, -19084, -6673, 2945, -18256, -7803, 530, -11508, 4374, -8280, -324, 2311, -15000, -3108, 800, -17191, -4606, 
-5861, 4169, -19234, -6745, 3006, -18342, -7861, 552, -11557, 4359, -8314, -332, 2327, -15121, -3095, 961, -17121, -4538, 
-5825, 4220, -19283, -6753, 3022, -18355, -7861, 560, -11566, 4374, -8207, -289, 2308, -15146, -3123, 757, -17353, -4662, 
-5762, 4233, -19253, -6709, 3025, -18303, -7831, 555, -11544, 4361, -8204, -300, 3330, -14759, -2606, 1725, -17034, -4009, 
-5707, 4244, -19236, -6663, 3027, -18265, -7791, 553, -11527, 4397, -7948, -179, 3494, -14519, -2437, 1876, -16761, -3862, 
-5640, 4288, -19242, -6621, 3048, -18241, -7756, 558, -11522, 4465, -6824, 371, 3664, -13321, -2140, 2065, -15580, -3549, 
-5567, 4350, -19251, -6586, 3066, -18215, -7738, 553, -11519, 4443, -6755, 406, 3655, -13229, -2148, 2070, -15498, -3546, 
-5535, 4369, -19287, -6551, 3083, -18219, -7732, 544, -11532, 4466, -6769, 412, 3661, -13240, -2164, 2081, -15516, -3560, 
-5477, 4436, -19306, -6471, 3167, -18173, -7712, 545, -11535, 4339, -7153, 282, 3632, -13627, -2312, 2134, -15968, -3687, 
-5395, 4611, -19401, -6382, 3322, -18163, -7673, 576, -11573, 4255, -7904, 45, 2459, -15345, -3084, 884, -16311, -4448, 
-5338, 4698, -19426, -5969, 3977, -18699, -7646, 567, -11582, 4328, -8018, -38, 3652, -14539, -2528, 2219, -16949, -3862, 
-5288, 4802, -19498, -5902, 4091, -18839, -7638, 559, -11597, 4317, -8104, -69, 2529, -15166, -3047, 1748, -16740, -4527, 
-5243, 4854, -19524, -5860, 4129, -18897, -7614, 541, -11605, 4360, -7913, -24, 3709, -14426, -2544, 3229, -15255, -2931, 
-5226, 4906, -19589, -5866, 4143, -18956, -7612, 529, -11619, 4367, -7924, -28, 3669, -14414, -2626, 3543, -15116, -2785, 
-5242, 4940, -19669, -5890, 4157, -19035, -7624, 523, -11643, 4339, -8050, -84, 2594, -15287, -3230, 1149, -16492, -4556, 
-5238, 5025, -19762, -5889, 4216, -19131, -7633, 522, -11670, 4350, -8191, -134, 2587, -15337, -3251, 878, -17492, -4728, 
-5210, 5079, -19766, -5878, 4220, -19144, -7599, 480, -11633, 4321, -8272, -226, 3031, -14668, -2868, 1394, -16874, -4326, 
-5189, 5148, -19829, -5877, 4252, -19210, -7607, 471, -11648, 4402, -8254, -236, 3082, -14667, -2854, 1463, -16896, -4315, 
-5188, 5235, -19936, -5900, 4285, -19301, -7640, 463, -11668, 4513, -8162, -207, 3139, -14592, -2817, 1523, -16831, -4291, 
-5186, 5268, -20000, -5999, 4093, -19108, -7636, 452, -11686, 4512, -8173, -202, 3174, -14625, -2818, 1552, -16866, -4300, 
-5198, 5288, -20062, -6042, 4045, -19100, -7690, 420, -11689, 4562, -8145, -195, 3210, -14617, -2800, 1586, -16861, -4293, 
-5205, 5285, -20052, -6018, 4073, -19148, -7660, 409, -11687, 4636, -8047, -173, 3238, -14510, -2762, 1612, -16752, -4257, 
-5217, 5269, -20036, -6100, 3887, -18966, -7670, 392, -11670, 4528, -9157, -552, 2982, -15582, -3137, 1348, -17818, -4628, 
-5237, 5221, -19949, -6156, 3750, -18787, -7693, 357, -11606, 4623, -7729, -19, 3925, -14277, -2570, 2224, -16503, -3973, 
-5267, 5175, -19896, -6195, 3672, -18695, -7707, 327, -11559, 4613, -7768, -60, 3585, -14228, -2673, 1872, -16414, -4100, 
-5294, 5157, -19879, -6063, 3984, -19031, -7703, 307, -11538, 4656, -8201, -240, 3162, -14770, -2978, 1439, -16904, -4466, 
-5315, 5091, -19661, -6145, 3729, -18582, -7670, 296, -11413, 4535, -8806, -483, 3026, -15077, -3090, 1369, -17223, -4565, 
-5324, 5111, -19594, -6175, 3666, -18419, -7651, 304, -11370, 4595, -6988, 76, 3213, -14292, -2815, 1570, -16435, -4291, 
-5350, 5105, -19505, -6208, 3606, -18266, -7642, 310, -11308, 4498, -8849, -619, 2948, -15089, -3103, 1337, -17242, -4570, 
-5360, 5119, -19447, -6230, 3591, -18204, -8107, -394, -11086, 4431, -8796, -631, 2915, -15019, -3099, 1336, -17187, -4556, 
-5381, 5139, -19410, -6013, 4058, -18617, -8192, -456, -11002, 4440, -8673, -562, 2929, -14854, -3084, 1347, -17017, -4527, 
-5406, 5299, -19399, -6020, 4229, -18629, -8282, -461, -10948, 4408, -8459, -510, 2928, -14618, -3085, 1343, -16797, -4498, 
-5347, 5433, -19294, -5959, 4361, -18564, -8283, -415, -10882, 4343, -8375, -471, 2891, -14486, -3091, 1314, -16662, -4490, 
-5322, 5501, -19334, -5964, 4394, -18605, -8256, -376, -10896, 4323, -8527, -518, 2844, -14630, -3162, 1264, -16812, -4560, 
-5316, 5514, -19317, -5973, 4395, -18587, -8243, -363, -10880, 4284, -8445, -500, 2833, -14540, -3154, 1258, -16725, -4545, 
-5276, 5527, -19239, -5948, 4399, -18518, -8202, -342, -10849, 4249, -8501, -549, 2777, -14561, -3193, 1208, -16739, -4573, 
-5270, 5530, -19233, -5944, 4394, -18508, -8188, -347, -10846, 4295, -8584, -585, 2765, -14622, -3231, 1183, -16792, -4605, 
-5303, 5455, -19197, -6102, 3898, -18214, -8247, -443, -10805, 4337, -7815, -304, 2950, -13871, -2968, 1358, -16031, -4339, 
-5371, 5114, -19097, -6164, 3479, -18049, -8224, -602, -10710, 4279, -7804, -346, 2954, -13820, -2977, 1342, -15938, -4332, 
-6034, 3711, -18720, -6567, 2781, -17744, -7958, -528, -10693, 4151, -7625, -367, 2919, -13586, -2989, 1362, -15725, -4305, 
-7170, 1518, -17720, -7573, 785, -17163, -7892, -573, -10560, 3980, -7387, -421, 2591, -13556, -3052, 936, -15498, -4441, 
-8377, -154, -17629, -9047, -884, -17426, -8233, -867, -10574, 3951, -7637, -483, 2459, -13857, -3178, 775, -15841, -4605, 
-8435, -2490, -15931, -9523, -1980, -12985, -8232, 481, -7232, 4015, -7708, -405, 2650, -13493, -2856, 1163, -15393, -4206, 
-8281, -3662, -14028, -9683, -4047, -12806, -8589, -1755, -6220, 4007, -7168, -149, 3040, -12447, -2262, 1854, -14425, -3416, 
-6792, -6530, -16893, -7248, -4726, -12393, -7058, -2289, -7119, 3936, -6966, -85, 2833, -12071, -2183, 1657, -13978, -3327, 
-7083, -8246, -14487, -7992, -6426, -11888, -8666, -3129, -6031, 3959, -6817, -10, 2492, -11792, -2046, 1311, -13630, -3242, 
-7773, -8777, -11627, -8464, -7253, -9781, -8691, -3542, -5454, 3915, -6799, 27, 2388, -11748, -2030, 1467, -13732, -3222, 
-7803, -9883, -10476, -8498, -8056, -8904, -8595, -4032, -4829, 3845, -6814, 82, 2492, -11874, -1918, 1449, -13686, -3303, 
-7910, -11198, -9862, -8602, -9183, -8487, -8561, -4696, -4869, 3758, -6856, 138, 2282, -11935, -1908, 1181, -13798, -3231, 
-7949, -11850, -9011, -8568, -9628, -7925, -8479, -4776, -4813, 3711, -6830, 225, 2197, -11928, -1835, 1121, -13835, -3142, 
-8010, -11763, -8122, -8497, -9938, -7490, -8471, -4843, -4748, 3701, -6769, 381, 2044, -11839, -1771, 972, -13772, -3082, 
-8009, -12064, -7625, -8393, -10272, -7126, -8458, -4971, -4694, 3609, -6844, 453, 1816, -11928, -1738, 742, -13890, -3059, 
-7763, -12139, -7133, -8058, -10318, -6635, -8271, -4920, -4579, 3334, -6909, 508, 1679, -11985, -1733, 617, -13945, -3043, 
-7539, -12275, -6941, -7870, -10525, -6240, -8182, -4977, -4502, 3210, -6928, 554, 1369, -11934, -1726, 307, -13898, -3037, 
-7382, -12506, -7014, -7675, -10699, -6383, -7812, -5146, -4601, 3414, -7154, 790, 1030, -11851, -1828, -42, -13840, -3153, 
-7410, -12341, -6999, -7674, -10522, -6435, -7815, -5016, -4631, 3170, -7104, 651, 1731, -12128, -1962, 666, -14103, -3278, 
-7594, -12842, -7105, -7868, -10981, -6576, -7891, -5398, -4698, 3231, -7149, 564, 1577, -12093, -2299, 494, -14101, -3637, 
-7886, -12491, -6996, -8131, -10583, -6496, -8125, -3931, -4442, 3700, -7070, 314, 2010, -11812, -3096, 2078, -13428, -4374, 
-8638, -13996, -6961, -8747, -12040, -6579, -8643, -6327, -4693, 3731, -7882, -949, 2996, -13523, -5424, 2751, -15403, -6797, 
-9092, -12435, -6775, -9019, -10390, -6413, -8972, -4465, -4358, 4116, -8571, -1718, 4254, -12095, -7139, 4303, -13250, -8865, 
-9401, -12335, -6686, -9239, -10263, -6356, -9119, -4246, -4323, 4297, -8446, -1610, 5709, -12212, -6759, 5761, -13592, -8348, 
-8712, -10101, -5847, -8488, -8280, -5586, -8321, -2977, -3822, 3320, -7460, -1835, 2607, -12735, -5069, 2389, -14347, -5956, 
-8797, -10281, -5894, -8637, -8430, -5660, -8348, -3079, -3869, 3246, -7584, -1803, 2505, -12934, -5031, 2279, -14569, -5915, 
-9949, -11703, -6252, -9864, -11218, -6460, -9450, -5250, -4422, 3471, -9195, -1515, 4295, -13462, -6324, 4530, -14797, -7918, 
-8907, -9100, -5602, -8803, -8583, -5812, -8406, -3130, -3916, 3126, -7822, -1752, 4093, -11168, -6586, 4415, -12283, -8083, 
-8966, -9346, -5726, -8815, -8877, -5989, -8474, -3276, -4024, 3356, -8092, -1701, 4192, -11399, -6790, 4471, -12501, -8369, 
-8762, -9053, -5908, -8645, -8657, -6149, -8337, -3603, -4366, 2370, -7060, -1712, 2763, -10581, -5931, 2894, -11755, -7232, 
-9026, -9634, -6075, -8883, -9260, -6403, -8567, -3515, -4292, 3629, -8224, -1645, 4267, -11691, -6877, 4479, -12847, -8501, 
-8998, -9644, -6079, -8858, -9270, -6435, -8539, -3539, -4244, 3656, -8271, -1633, 4225, -11745, -6883, 4415, -12903, -8512, 
-8840, -9318, -5992, -8694, -8919, -6337, -8414, -3357, -4172, 3392, -8011, -1707, 4052, -11390, -6797, 4272, -12517, -8377, 
-8682, -9108, -5928, -8536, -8766, -6270, -8315, -3298, -4165, 3276, -7818, -1735, 4020, -11138, -6713, 4268, -12244, -8258, 
-8634, -9059, -5920, -8508, -8673, -6215, -8266, -3236, -4165, 3215, -7758, -1765, 3990, -11063, -6691, 4248, -12165, -8219, 
-8581, -9124, -5960, -8416, -8836, -6268, -8317, -3342, -4221, 3387, -7791, -1755, 4154, -11124, -6724, 4410, -12236, -8266, 
-8603, -9282, -6015, -8423, -8984, -6315, -8361, -3418, -4255, 3539, -7904, -1749, 4287, -11284, -6779, 4537, -12411, -8340, 
-8598, -9355, -6035, -8414, -9081, -6316, -8406, -3476, -4278, 3624, -7920, -1748, 4355, -11344, -6790, 4598, -12486, -8354, 
-8593, -9381, -6044, -8404, -9127, -6313, -8443, -3501, -4288, 3662, -7924, -1747, 4393, -11359, -6802, 4637, -12504, -8370, 
-8588, -9395, -6049, -8391, -9156, -6319, -8458, -3520, -4292, 3701, -7930, -1753, 4428, -11371, -6819, 4670, -12518, -8390, 
-8603, -9395, -6055, -8395, -9124, -6303, -8454, -3486, -4284, 3712, -7923, -1761, 4441, -11363, -6826, 4684, -12510, -8396, 
-8600, -9393, -6054, -8395, -9103, -6295, -8451, -3468, -4278, 3710, -7917, -1764, 4445, -11352, -6827, 4690, -12496, -8397, 
-8602, -9403, -6058, -8395, -9099, -6300, -8450, -3462, -4280, 3719, -7917, -1765, 4459, -11352, -6831, 4706, -12497, -8402, 
-8594, -9403, -6063, -8386, -9100, -6305, -8444, -3464, -4283, 3731, -7912, -1765, 4469, -11344, -6833, 4715, -12488, -8405, 
-8596, -9408, -6067, -8390, -9104, -6308, -8448, -3469, -4284, 3731, -7912, -1763, 4477, -11341, -6831, 4726, -12485, -8403, 
-9256, -10995, -6618, -9035, -10647, -6877, -9096, -4517, -4670, 4187, -8598, -1545, 4813, -12795, -6715, 5021, -14193, -8310, 
-9285, -11081, -6651, -9065, -10696, -6907, -9121, -4536, -4683, 4230, -8672, -1552, 4862, -12887, -6750, 5073, -14292, -8354, 
-9307, -11118, -6671, -9084, -10719, -6921, -9136, -4550, -4694, 4244, -8703, -1558, 4881, -12921, -6767, 5093, -14327, -8375, 
-8734, -9731, -6213, -8523, -9364, -6449, -8575, -3631, -4364, 3869, -7980, -1696, 4569, -11607, -6767, 4802, -12817, -8338, 
-8675, -9606, -6167, -8471, -9233, -6395, -8522, -3546, -4321, 3832, -7952, -1731, 4551, -11493, -6804, 4791, -12673, -8376, 
-8642, -9537, -6139, -8446, -9157, -6356, -8498, -3499, -4292, 3809, -7923, -1743, 4539, -11421, -6806, 4783, -12586, -8376, 
-8629, -9514, -6127, -8437, -9130, -6339, -8486, -3481, -4283, 3803, -7918, -1747, 4540, -11397, -6809, 4786, -12556, -8379, 
-8657, -9534, -6127, -8471, -9136, -6323, -8514, -3491, -4283, 3769, -7952, -1757, 4504, -11416, -6819, 4749, -12571, -8389, 
-8651, -9517, -6119, -8458, -9121, -6332, -8525, -3497, -4242, 3763, -7945, -1756, 4509, -11396, -6818, 4757, -12546, -8388, 
-8632, -9484, -6098, -8442, -9093, -6311, -8509, -3482, -4232, 3752, -7934, -1757, 4503, -11361, -6817, 4754, -12503, -8386, 
-8622, -9462, -6082, -8436, -9068, -6290, -8500, -3464, -4222, 3742, -7924, -1755, 4495, -11338, -6811, 4746, -12476, -8379, 
-8604, -9359, -6041, -8432, -8990, -6234, -8492, -3737, -4302, 3006, -7283, -1672, 3555, -10871, -6122, 3738, -12068, -7495, 
-8333, -8720, -5791, -8172, -8367, -5983, -8226, -3125, -4067, 3131, -7295, -1821, 4007, -10509, -6496, 4300, -11580, -7945, 
-8315, -8699, -5780, -8165, -8349, -5974, -8212, -3114, -4067, 3129, -7288, -1829, 4018, -10492, -6499, 4314, -11560, -7946, 
-8373, -8738, -5802, -8251, -8324, -5979, -8228, -3073, -4078, 3109, -7337, -1835, 3988, -10548, -6519, 4281, -11618, -7971, 
-8387, -8748, -5793, -8275, -8307, -5973, -8200, -3059, -4077, 3088, -7359, -1826, 3964, -10559, -6512, 4256, -11626, -7965, 
-8397, -8763, -5791, -8303, -8290, -5969, -8187, -3044, -4076, 3071, -7378, -1813, 3944, -10568, -6506, 4234, -11632, -7960, 
-8412, -8748, -5778, -8341, -8214, -5944, -8148, -2995, -4056, 2996, -7368, -1814, 3870, -10553, -6478, 4161, -11614, -7923, 
-8415, -8739, -5767, -8351, -8167, -5920, -8124, -2963, -4042, 2956, -7366, -1810, 3833, -10541, -6460, 4126, -11600, -7901, 
-8396, -8742, -5766, -8319, -8208, -5936, -8115, -2997, -4047, 2987, -7375, -1805, 3860, -10549, -6469, 4151, -11607, -7914, 
-8358, -8725, -5745, -8276, -8237, -5932, -8101, -3031, -4044, 3009, -7356, -1787, 3873, -10528, -6445, 4161, -11585, -7889, 
-8345, -8735, -5741, -8271, -8241, -5927, -8078, -3039, -4039, 3011, -7362, -1779, 3872, -10531, -6436, 4159, -11587, -7880, 
-8344, -8761, -5746, -8278, -8231, -5925, -8054, -3025, -4034, 3025, -7402, -1788, 3876, -10562, -6461, 4160, -11615, -7910, 
-8358, -8766, -5742, -8296, -8196, -5907, -8053, -2999, -4021, 2997, -7403, -1781, 3844, -10558, -6446, 4127, -11610, -7893, 
-8383, -8787, -5750, -8324, -8190, -5906, -8066, -2989, -4022, 2986, -7413, -1779, 3827, -10576, -6445, 4108, -11630, -7892, 
-8393, -8794, -5753, -8337, -8184, -5904, -8065, -2982, -4023, 2983, -7417, -1781, 3821, -10583, -6446, 4101, -11638, -7892, 
-8385, -8773, -5754, -8319, -8200, -5913, -8085, -2995, -4035, 3003, -7396, -1781, 3834, -10565, -6446, 4111, -11621, -7892, 
-8349, -8737, -5742, -8268, -8224, -5922, -8103, -3021, -4044, 3038, -7365, -1772, 3870, -10530, -6434, 4148, -11585, -7880, 
-8320, -8726, -5748, -8181, -8219, -5954, -8171, -3040, -3977, 3100, -7345, -1772, 3908, -10519, -6436, 4178, -11577, -7881, 
-8165, -8700, -5738, -8044, -8233, -5934, -8129, -3055, -3959, 3226, -7316, -1887, 4135, -10463, -6550, 4438, -11512, -7996, 
-8165, -8694, -5728, -8055, -8203, -5913, -8103, -3028, -3960, 3203, -7312, -1909, 4152, -10446, -6560, 4469, -11491, -8002, 
-8225, -8551, -5696, -8060, -8196, -5908, -8115, -3019, -3965, 3192, -7307, -1914, 4160, -10437, -6563, 4483, -11480, -8004, 
-8239, -8478, -5676, -8081, -8176, -5888, -8092, -3010, -3952, 3177, -7282, -1926, 4151, -10405, -6561, 4476, -11446, -7998, 
-8239, -9931, -6126, -8083, -8151, -5871, -8093, -2989, -3957, 3157, -7265, -1931, 4102, -10387, -6561, 4418, -11427, -7997, 
-8246, -9895, -6123, -8077, -8121, -5862, -8086, -2966, -3962, 3145, -7248, -1942, 4116, -10352, -6565, 4439, -11387, -7998, 
-8237, -8479, -5698, -8072, -8172, -5917, -8055, -3026, -3945, 3180, -7265, -1935, 4165, -10360, -6578, 4493, -11392, -8017, 
-8217, -8498, -5704, -8039, -8146, -5909, -8088, -2993, -3967, 3181, -7259, -1933, 2389, -12256, -5386, 2148, -13771, -6335, 
-8218, -8431, -5707, -8019, -8157, -5929, -8079, -3009, -3966, 3198, -7263, -1926, 2424, -12269, -5375, 2190, -13787, -6323, 
-8209, -8478, -5716, -8016, -8157, -5930, -8093, -3004, -3979, 3196, -7262, -1916, 2416, -12274, -5356, 2179, -13793, -6301, 
-8163, -9935, -6201, -8022, -8157, -5933, -8091, -3006, -3984, 3190, -7258, -1909, 2400, -12270, -5343, 2161, -13789, -6286, 
-8148, -9941, -6200, -8017, -8162, -5938, -8089, -3013, -3993, 3195, -7247, -1906, 2405, -12258, -5337, 2166, -13776, -6279, 
-8167, -9943, -6209, -8024, -8165, -5948, -8086, -3019, -3998, 3198, -7241, -1902, 2409, -12250, -5334, 2169, -13768, -6276, 
-8163, -8450, -5733, -8017, -8159, -5950, -8066, -3023, -3991, 3199, -7228, -1904, 2411, -12225, -5342, 2172, -13739, -6286, 
-8157, -8510, -5754, -8024, -8187, -5964, -8071, -3043, -4002, 3220, -7233, -1897, 2451, -12246, -5331, 2219, -13765, -6274, 
-8155, -8530, -5763, -8036, -6668, -5481, -8059, -863, -3482, 3209, -7228, -1892, 5005, -9564, -6736, 5394, -10645, -8124, 
-8149, -9956, -6276, -8025, -8184, -5984, -8050, -3067, -3960, 3213, -7224, -1891, 7286, -8772, -5391, 6982, -9854, -6797, 
-8134, -9963, -6270, -8018, -8188, -5988, -8043, -3069, -3967, 3210, -7226, -1895, 2429, -12232, -5328, 2192, -13748, -6270, 
-8170, -9962, -6280, -8023, -8192, -5988, -8043, -3072, -3971, 3205, -7224, -1890, 6029, -9280, -6323, 6108, -10395, -7734, 
-8155, -8434, -5769, -8028, -6663, -5482, -8028, -833, -3495, 3197, -7217, -1889, 5844, -9337, -6400, 5974, -10451, -7806, 
-8144, -8466, -5767, -8009, -8167, -5984, -8066, -3060, -3942, 3201, -7219, -1886, 5754, -9361, -6444, 5908, -10475, -7847, 
